scenario,config,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
FunnelScenario,D3,42,257.18443887500325,3000,30.00000000000189,0.6929212997901465,3.5014087480216975,601,3.299999999999792,99,0.0,0.0,0
FunnelScenario,D3,43,294.99524674998247,2117,21.17000000000051,0.9852484204068069,3.53677651315323,606,4.723665564477921,100,0.0,0.0,0
FunnelScenario,D3,44,283.21236641699215,3000,30.00000000000189,0.6830670987049875,3.5014087480216975,558,3.299999999999792,99,0.0,0.0,0
