scenario,config,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
CrossingScenario,C3,42,266.39761879100115,6001,60.00999999999663,0.3219214620620503,1.8391237868396795,202,0.0,0,0.0,0.0,0
CrossingScenario,C3,43,256.05807445800747,6001,60.00999999999663,0.33186750369894163,1.8391237868396795,241,0.0,0,0.0,0.0,0
CrossingScenario,C3,44,259.18921137499274,6001,60.00999999999663,0.31010529132085135,1.8744915519712118,151,0.0,0,0.0,0.0,0
