frame_id,mean_density,mean_speed
146,4.166666666666666,2.062548970210028
147,3.9814814814814814,1.7291236107717969
148,3.7037037037037033,2.139006915760734
149,3.888888888888889,2.094158383310878
150,3.888888888888889,1.9406415790189888
151,3.888888888888889,1.8481875893385242
152,4.166666666666666,2.1500509285693394
153,4.351851851851851,2.111595501765049
154,4.444444444444444,1.9501140223100226
155,4.444444444444444,1.8842687330167045
156,4.62962962962963,2.0978886980158005
157,4.722222222222222,2.05338873713082
158,4.62962962962963,1.9400099904815284
159,4.62962962962963,1.907160052451024
160,4.722222222222222,2.120617934123504
161,4.62962962962963,2.093432309961321
162,4.444444444444444,1.8474335552032077
163,4.444444444444444,1.7367611509994567
164,4.907407407407407,2.1347455571430567
165,4.907407407407407,1.941027271030101
166,4.907407407407407,1.875347374139547
167,5.092592592592593,1.8533112128380576
168,5.092592592592593,2.154404826333264
169,5.37037037037037,2.150188977558283
170,5.462962962962963,1.8072390423915903
171,5.37037037037037,1.7733609470249645
172,5.277777777777778,2.068158020392144
173,5.185185185185185,2.1905256170421157
174,5.092592592592593,1.7381070802916816
175,5.37037037037037,1.7221639656135936
176,5.555555555555555,1.9858230990087835
177,5.648148148148148,2.216350869089922
178,5.648148148148148,1.7693985747857914
179,5.555555555555555,1.707682138999782
180,5.833333333333333,1.9614425934824824
181,6.018518518518518,2.092348765023975
182,5.833333333333333,1.834741852416004
183,5.7407407407407405,1.6651917805451983
184,5.555555555555555,2.0750234596038566
185,5.925925925925926,2.1807038126452887
186,6.111111111111111,1.7460607469207814
187,6.203703703703703,1.698233153728433
188,6.111111111111111,1.9620362614475972
189,6.388888888888888,2.113031284873615
190,6.296296296296296,1.5963911580215473
191,6.296296296296296,1.674594257249339
192,6.203703703703703,2.0074507183410475
193,6.111111111111111,2.1075656744612083
194,6.018518518518518,1.7258014322193282
195,6.018518518518518,1.691685330656227
196,6.111111111111111,2.0847698311065987
197,6.111111111111111,1.9866294196096592
198,6.111111111111111,1.694215626802504
199,6.203703703703703,1.6681097490334282
200,6.111111111111111,1.9632359436931563
201,6.203703703703703,1.8921033242902225
202,6.388888888888888,1.6975625465842346
203,6.388888888888888,1.7110398855396378
204,6.5740740740740735,1.9566416021377053
205,6.5740740740740735,1.9062225651712117
206,6.759259259259259,1.6489176843494342
207,6.759259259259259,1.69642465356441
208,6.5740740740740735,1.9652445691145781
209,6.296296296296296,1.817220569041697
210,6.203703703703703,1.6478326771705847
211,6.388888888888888,1.5763928502544717
212,6.296296296296296,1.8972480358807506
213,6.388888888888888,1.8014476861039599
214,6.111111111111111,1.5204796296737026
215,6.111111111111111,1.5645779133450637
216,5.925925925925926,1.8096854397290512
217,6.296296296296296,1.8313213265454042
218,6.203703703703703,1.5848279683281767
219,6.388888888888888,1.4831887559544494
220,6.111111111111111,1.7829463036829534
221,6.111111111111111,1.8236848470640605
222,6.111111111111111,1.5612104802262168
223,6.388888888888888,1.516057701315548
224,6.296296296296296,1.791521892364355
225,6.203703703703703,1.8372451229696234
226,6.296296296296296,1.6225623853128823
227,6.388888888888888,1.5125567498549404
228,6.296296296296296,1.822589294809653
229,6.388888888888888,1.7503473976190995
230,6.018518518518518,1.6262837899652016
231,6.111111111111111,1.4839013150432088
232,6.018518518518518,1.9033923083062263
233,5.833333333333333,1.6615086559878818
234,6.296296296296296,1.611795210650506
235,6.666666666666666,1.4675833514827061
236,6.944444444444444,1.7918712012241664
237,7.037037037037036,1.7100766842905741
238,7.037037037037036,1.6583987518967043
239,6.944444444444444,1.5223912149847136
240,6.851851851851851,1.7477034217157446
241,6.944444444444444,1.682145919436895
242,7.037037037037036,1.6717045196651397
243,6.759259259259259,1.4377021578493852
244,6.759259259259259,1.6905724107490268
245,6.759259259259259,1.708462067737613
246,6.5740740740740735,1.5717887108995832
247,6.388888888888888,1.4996562633706496
248,6.481481481481481,1.7691998706524938
249,6.666666666666666,1.7054116322002857
250,6.481481481481481,1.4959754155995035
251,6.481481481481481,1.4466491357100966
252,6.481481481481481,1.760805295145678
253,6.5740740740740735,1.6913659018508187
254,6.666666666666666,1.5324606561738245
255,6.759259259259259,1.4255885225701292
256,7.037037037037036,1.7693280585743134
257,6.851851851851851,1.677348169486437
258,6.851851851851851,1.533122643265868
259,6.759259259259259,1.4737446586148273
260,6.944444444444444,1.6845252366395993
261,6.851851851851851,1.6815530675248729
262,6.759259259259259,1.5192908029527274
263,6.944444444444444,1.4733055905625898
264,7.037037037037036,1.743430062123507
265,7.129629629629629,1.6838076961873465
266,7.037037037037036,1.5179672367705201
267,7.129629629629629,1.3835787635648005
268,7.037037037037036,1.7569353668243213
269,6.944444444444444,1.618330490940078
270,6.851851851851851,1.5207210420477522
271,7.222222222222221,1.4039081052460658
272,7.314814814814814,1.7122128441449787
273,7.222222222222221,1.6723077045952341
274,7.129629629629629,1.5943905659919086
275,7.499999999999999,1.4227478935243383
276,7.314814814814814,1.6487269084195717
277,7.4074074074074066,1.6400609503844152
278,7.314814814814814,1.6337070620664673
279,7.4074074074074066,1.3659787004603423
280,7.4074074074074066,1.6415704691648938
281,7.499999999999999,1.696909397452976
282,7.222222222222221,1.56478873505878
283,7.314814814814814,1.3974712028879843
284,7.222222222222221,1.6836121171102758
285,7.4074074074074066,1.7021428824004197
286,7.592592592592592,1.5511427778064604
287,7.499999999999999,1.4015802665488593
288,7.499999999999999,1.6561890550470941
289,7.685185185185185,1.721316764587827
290,7.499999999999999,1.5128111736275165
291,7.314814814814814,1.3757591198716799
292,7.037037037037036,1.6898467357511815
293,6.944444444444444,1.663986296988268
294,6.944444444444444,1.4949522210404942
295,7.129629629629629,1.3043035349672958
296,7.222222222222221,1.60342927189746
297,7.222222222222221,1.589331405796149
298,7.4074074074074066,1.4478176232222855
299,7.685185185185185,1.298837210971797
300,7.685185185185185,1.6025753057890642
301,7.962962962962963,1.6427678429760175
302,7.87037037037037,1.4744140770745937
303,7.777777777777778,1.2969313152884006
304,8.148148148148147,1.50170502311978
305,8.333333333333332,1.6254916788470606
306,8.24074074074074,1.3964621914873638
307,8.148148148148147,1.2894287399569366
308,8.148148148148147,1.530689226641346
309,7.962962962962963,1.5928203495229416
310,7.962962962962963,1.404122480021512
311,7.87037037037037,1.2393216552293647
312,8.055555555555555,1.532936525518116
313,7.962962962962963,1.5543323719087607
314,7.962962962962963,1.3640170184277292
315,7.87037037037037,1.2480794172940435
316,7.962962962962963,1.576860274601531
317,8.055555555555555,1.5504690096706961
318,7.87037037037037,1.4068532279768877
319,8.055555555555555,1.22382926587548
320,8.055555555555555,1.5347563532563606
321,8.055555555555555,1.5555145682159244
322,8.148148148148147,1.412457723803368
323,8.24074074074074,1.2691408964964963
324,8.055555555555555,1.5311790591186376
325,8.055555555555555,1.5069001954722134
326,8.055555555555555,1.3051638801830017
327,8.055555555555555,1.2268262300348518
328,7.962962962962963,1.496944940903026
329,7.962962962962963,1.5112408123095529
330,8.055555555555555,1.37454625581852
331,8.148148148148147,1.2916849005614415
332,8.055555555555555,1.5723029086616416
333,8.24074074074074,1.4887646059118997
334,8.333333333333332,1.3665059803032982
335,8.518518518518517,1.2257398812361016
336,8.055555555555555,1.4374915609573253
337,8.333333333333332,1.520981860393409
338,8.333333333333332,1.3174415002222934
339,8.24074074074074,1.2177075659262264
340,8.333333333333332,1.5082557102368495
341,8.425925925925926,1.5677634932894056
342,8.61111111111111,1.2726947844327092
343,8.425925925925926,1.1944288271282353
344,8.61111111111111,1.4964655587933673
345,8.518518518518517,1.4416623079790332
346,8.425925925925926,1.299779900010931
347,8.333333333333332,1.1789336289930001
348,8.148148148148147,1.4570909599930617
349,8.333333333333332,1.4171876473215343
350,8.333333333333332,1.2829432914097665
351,8.24074074074074,1.1665300188505272
352,8.333333333333332,1.4503769106950997
353,8.24074074074074,1.4337087608083285
354,8.425925925925926,1.2835914177642846
355,8.703703703703702,1.2104128553480373
356,8.61111111111111,1.4697583432123276
357,8.61111111111111,1.4703872911510563
358,8.333333333333332,1.2837525619156374
359,8.24074074074074,1.188884594421708
360,8.333333333333332,1.4596786514339652
361,8.055555555555555,1.4865359123600983
362,7.87037037037037,1.282319541626408
363,7.777777777777778,1.1373749173086167
364,7.777777777777778,1.411820258287528
365,7.499999999999999,1.395658389992798
366,7.685185185185185,1.2980694415652971
367,7.777777777777778,1.1374908454067116
368,7.777777777777778,1.38953876468263
369,7.685185185185185,1.3520812988814825
370,7.592592592592592,1.2520517084463463
371,7.592592592592592,1.1411204841961482
372,7.87037037037037,1.4369143336343653
373,7.777777777777778,1.2874754692366015
374,7.777777777777778,1.240949770915221
375,7.777777777777778,1.108531367070145
376,7.685185185185185,1.368338103584843
377,7.962962962962963,1.3457132503701805
378,8.148148148148147,1.2561926347128314
379,8.148148148148147,1.1059853003003004
380,8.055555555555555,1.3828710208822494
381,8.148148148148147,1.3905357023103506
382,7.962962962962963,1.2028418784518258
383,7.777777777777778,1.0450280493206547
384,7.777777777777778,1.3242622569429852
385,8.055555555555555,1.416867824904538
386,8.055555555555555,1.2102433651157847
387,7.87037037037037,1.0759073622720041
388,7.777777777777778,1.418064427025579
389,7.685185185185185,1.3668710211122455
390,7.592592592592592,1.158758577971458
391,7.962962962962963,1.1556546813630957
392,7.87037037037037,1.3775300862344164
393,7.962962962962963,1.3618196700921603
394,7.685185185185185,1.1587499003178718
395,7.592592592592592,1.1330901516732823
396,7.685185185185185,1.3414140356203657
397,7.777777777777778,1.3166915785319906
398,7.685185185185185,1.1805813166365269
399,7.685185185185185,1.0730533975420098
400,7.592592592592592,1.3257682560976831
401,7.592592592592592,1.2995424117056438
402,7.4074074074074066,1.1131408826737001
403,7.499999999999999,1.0886641836256827
404,7.4074074074074066,1.3163130036672956
405,7.4074074074074066,1.3304200879339458
406,7.499999999999999,1.178689214447393
407,7.685185185185185,1.131510843855675
408,7.777777777777778,1.382535902526132
409,7.777777777777778,1.4056515197721127
410,7.777777777777778,1.2151050667554109
411,7.87037037037037,1.109058647726815
412,7.592592592592592,1.3661932955304978
413,7.592592592592592,1.3793892458299466
414,7.685185185185185,1.22885924744056
415,7.592592592592592,1.1261939870634328
416,7.685185185185185,1.3419693134504145
417,7.592592592592592,1.3118989244991723
418,7.592592592592592,1.2595733038807857
419,7.685185185185185,1.1009395261887183
420,7.314814814814814,1.305565320335672
421,7.314814814814814,1.3128276639128713
422,7.499999999999999,1.1173808114013448
423,7.592592592592592,1.0905514324577972
424,7.685185185185185,1.3048381581789374
425,7.777777777777778,1.326081787897248
426,7.777777777777778,1.1565969687021989
427,7.777777777777778,1.0542488386274238
428,7.685185185185185,1.2644988549229796
429,7.685185185185185,1.2946311922404885
430,7.592592592592592,1.174073491603114
431,7.592592592592592,1.045866943420327
432,7.592592592592592,1.2925426950315644
433,7.314814814814814,1.2927096335271406
434,7.222222222222221,1.1774419395833071
435,7.314814814814814,1.1010852467699914
436,7.499999999999999,1.3037798159347038
437,7.499999999999999,1.2960286176065698
438,7.4074074074074066,1.1120196239852427
439,7.499999999999999,1.0710601861093423
440,7.592592592592592,1.3268357176736256
441,7.685185185185185,1.242287016593021
442,8.148148148148147,1.1217318598767463
443,8.333333333333332,1.0772186984075016
444,8.425925925925926,1.3257262419435745
445,8.703703703703702,1.310295681191397
446,8.888888888888888,1.1405445178681335
447,8.425925925925926,1.0411174681462243
448,8.425925925925926,1.3101974254749333
449,8.518518518518517,1.2253646687005024
450,8.425925925925926,1.0845505674045468
451,8.425925925925926,0.9924091597673467
452,8.425925925925926,1.264165790983976
453,8.425925925925926,1.2681352383131073
454,8.425925925925926,1.074820033443772
455,8.333333333333332,1.0540008707106834
456,8.24074074074074,1.2550279295842577
457,8.24074074074074,1.3014435145471743
458,8.148148148148147,1.1129661334740453
459,8.24074074074074,1.012292302765176
460,8.055555555555555,1.2777183760858257
461,8.24074074074074,1.268967737757246
462,8.148148148148147,1.0608950991446344
463,8.055555555555555,1.0129825776763255
464,8.148148148148147,1.1809959973749455
465,8.425925925925926,1.3101524416774808
466,8.425925925925926,1.11106176083906
467,8.425925925925926,1.0782373370482428
468,8.61111111111111,1.2208239330535517
469,8.796296296296296,1.2754652879551294
470,8.703703703703702,1.1253961561950963
471,8.981481481481481,1.048467571992353
472,9.166666666666666,1.2410223531128255
473,8.796296296296296,1.2176850149761254
474,8.888888888888888,1.1419775734614732
475,8.888888888888888,1.0248489391819557
476,8.981481481481481,1.2479088155097575
477,8.703703703703702,1.2578845733232746
478,8.61111111111111,1.1789726902459334
479,8.61111111111111,1.0149292957824771
480,8.703703703703702,1.2718337009826728
481,8.425925925925926,1.1937825021288375
482,8.333333333333332,1.0759480274410733
483,8.148148148148147,0.9799503458407035
484,8.055555555555555,1.246846028858546
485,8.24074074074074,1.1903332700267228
486,8.425925925925926,1.0608885568366964
487,8.518518518518517,1.0138765963404042
488,8.518518518518517,1.246338129960492
489,8.703703703703702,1.2237458806402823
490,8.425925925925926,1.1329607584338715
491,8.518518518518517,1.055312591029034
492,8.518518518518517,1.3046501936413912
493,8.703703703703702,1.3293410391709082
494,8.796296296296296,1.1751647644012553
495,8.61111111111111,1.0153694636508632
496,8.796296296296296,1.2346655528735087
497,8.61111111111111,1.176550674257412
498,8.518518518518517,1.139805021423481
499,8.425925925925926,1.0274917201300917
500,8.425925925925926,1.179198011162994
501,8.425925925925926,1.2296616355174967
502,8.333333333333332,1.0616408831651523
503,8.518518518518517,0.9277726507392952
504,8.703703703703702,1.1740980973390913
505,8.703703703703702,1.1069177687074745
506,9.074074074074073,1.0468279401259006
507,9.074074074074073,0.9362521881230284
508,9.537037037037036,1.2367317747628823
509,9.444444444444445,1.1525018027298617
510,9.444444444444445,1.067349854704846
511,9.444444444444445,0.9284012358304647
512,9.166666666666666,1.179643878221244
513,9.351851851851851,1.1319822304942908
514,9.25925925925926,1.0601497938111801
515,9.25925925925926,0.9029288958957333
516,9.074074074074073,1.1041517983025098
517,9.351851851851851,1.195729588649756
518,9.351851851851851,1.0899934177833575
519,9.166666666666666,0.9670413900096589
520,9.074074074074073,1.1694117102909494
521,9.351851851851851,1.2342930388750146
522,9.25925925925926,1.1488415595779586
523,9.166666666666666,1.006528379049584
524,8.981481481481481,1.193095507405406
525,8.888888888888888,1.1257066353440688
526,8.888888888888888,1.0918050274367703
527,8.981481481481481,0.9168463040709265
528,8.981481481481481,1.1799074671577698
529,9.166666666666666,1.0828965620586097
530,9.25925925925926,1.0546463798924972
531,9.351851851851851,0.9456694234620916
532,9.351851851851851,1.176177316761639
533,9.351851851851851,1.0875922860231122
534,9.25925925925926,1.034901735541809
535,9.166666666666666,0.9375242645737666
536,9.25925925925926,1.1954683001814521
537,9.166666666666666,1.1268237931264449
538,9.074074074074073,1.0285019463117449
539,9.166666666666666,0.909198886043337
540,9.166666666666666,1.1685473495138279
541,8.796296296296296,1.1205167635278463
542,8.796296296296296,1.0399797646440498
543,8.703703703703702,0.9394335094610485
544,8.981481481481481,1.1699887247219605
545,8.888888888888888,1.1321309759562848
546,8.796296296296296,1.0633600985209415
547,8.981481481481481,0.9936747608437948
548,8.796296296296296,1.1778805812215078
549,8.703703703703702,1.077437418185014
550,8.703703703703702,1.052905133097993
551,8.703703703703702,0.9409621093820663
552,8.981481481481481,1.2070477870255567
553,9.166666666666666,1.139293192231969
554,9.25925925925926,1.0744180671843409
555,9.25925925925926,1.0114226725318503
556,9.074074074074073,1.207185067139758
557,9.166666666666666,1.183742671740207
558,8.981481481481481,1.070810368047933
559,8.981481481481481,0.9720350285841765
560,8.981481481481481,1.1465579848410272
561,8.888888888888888,1.1459383348237464
562,8.796296296296296,1.0041323925092098
563,8.703703703703702,0.9456585836987134
564,8.888888888888888,1.1784218251889689
565,8.796296296296296,1.172475995056912
566,9.166666666666666,1.0439545850529266
567,9.351851851851851,0.9834276814133487
568,9.351851851851851,1.2452906741993857
569,9.351851851851851,1.1547927654934904
570,9.25925925925926,1.0742064673873706
571,9.351851851851851,0.932485617553894
572,9.166666666666666,1.1977029505640706
573,9.166666666666666,1.0514352023552493
574,9.166666666666666,1.0459258758907568
575,9.166666666666666,0.9458977597705779
576,8.888888888888888,1.2336322205509973
577,8.981481481481481,1.141887118537282
578,8.888888888888888,1.0820927136230967
579,8.796296296296296,0.9747402944862179
580,8.61111111111111,1.2322739704177608
581,8.703703703703702,1.1596555919186735
582,8.703703703703702,1.0421932947238146
583,8.796296296296296,0.9507869620873476
584,8.888888888888888,1.2552661249051498
585,8.981481481481481,1.141970029043191
586,8.981481481481481,1.0281813051181092
587,9.074074074074073,1.0067243840318931
588,9.166666666666666,1.2410861245973093
589,9.074074074074073,1.0961693313703567
590,9.166666666666666,1.0069861365062112
591,9.166666666666666,0.9631351832247091
592,9.166666666666666,1.2122242689321703
593,9.074074074074073,1.1214465492248449
594,9.25925925925926,1.0090201375388386
595,9.25925925925926,0.9786317072435167
596,9.25925925925926,1.1579919047331728
597,9.166666666666666,1.1069137098752118
598,9.25925925925926,1.030536105020993
599,9.166666666666666,0.9625352980998495
600,9.074074074074073,1.1451507541530903
601,9.25925925925926,1.1067522778307235
602,9.351851851851851,1.0382321344470327
603,9.166666666666666,0.9374605799382705
604,9.074074074074073,1.1301215766715853
605,9.074074074074073,1.0997455316296973
606,9.074074074074073,1.045326250417751
607,9.25925925925926,0.9504015436743173
608,9.537037037037036,1.1503279509427413
609,9.444444444444445,1.073104079971165
610,9.444444444444445,1.0040730465898524
611,9.814814814814815,0.9211844635731605
612,9.814814814814815,1.150079956203274
613,10.092592592592592,1.1282487313064133
614,10.277777777777777,1.0315969360847785
615,10.277777777777777,0.9242585647137005
616,10.37037037037037,1.1664263802375971
617,9.907407407407407,1.0863681143355242
618,9.537037037037036,0.9597226030863827
619,9.62962962962963,0.899414956399964
620,9.814814814814815,1.1296640184087836
621,9.907407407407407,1.1017785890431013
622,9.814814814814815,0.9834703046911042
623,9.907407407407407,0.9205613898904769
624,9.814814814814815,1.0847600920262797
625,9.722222222222221,1.1205983208983634
626,9.62962962962963,1.0126513240782802
627,9.722222222222221,0.94915977904117
628,9.814814814814815,1.103894372991467
629,9.722222222222221,1.1087471175428225
630,9.62962962962963,0.98636318776716
631,9.62962962962963,0.9346546948214243
632,9.722222222222221,1.0869417226575429
633,9.62962962962963,1.135902685456932
634,9.537037037037036,0.9634736902001465
635,9.444444444444445,0.8660115701533617
636,9.444444444444445,1.078234748148088
637,9.537037037037036,1.0890436014006586
638,9.537037037037036,0.9438550401734618
639,9.62962962962963,0.8852127622717879
640,9.907407407407407,1.0180702119720424
641,9.814814814814815,1.0378823861464546
642,9.907407407407407,0.9704519011262677
643,10.092592592592592,0.8827445696101556
644,10.0,1.0279526199141984
645,10.092592592592592,1.0428389877937387
646,10.092592592592592,0.9706870853947385
647,10.092592592592592,0.9253229513648752
648,9.814814814814815,1.0679667900537548
649,9.814814814814815,1.0588321247058654
650,10.0,0.9675296266684038
651,10.185185185185185,0.8658928537505014
652,10.277777777777777,1.0122952085818588
653,10.277777777777777,1.0281769583858733
654,10.277777777777777,0.9469601249288746
655,10.185185185185185,0.8796104706506277
656,10.185185185185185,1.0882647207577714
657,10.37037037037037,1.0603860137964225
658,10.092592592592592,0.9249698728428454
659,9.814814814814815,0.8697737163505326
660,10.092592592592592,1.0258338595041272
661,9.907407407407407,1.0163994492448063
662,9.907407407407407,0.9369569434408314
663,10.0,0.84484592642895
664,9.907407407407407,0.977962272758479
665,9.814814814814815,1.0058167742802382
666,9.814814814814815,0.9452163884492998
667,9.814814814814815,0.8543153114807046
668,10.0,1.048929731531607
669,10.185185185185185,0.9950292734552812
670,10.185185185185185,0.9586799420592412
671,10.0,0.8496195127002357
672,9.907407407407407,1.0087725749568028
673,10.0,1.0003398107643353
674,9.814814814814815,0.9257667970630371
675,10.0,0.8399943204009539
676,10.092592592592592,1.0085613937752773
677,10.277777777777777,1.02412654757175
678,10.185185185185185,0.9281533781954421
679,10.185185185185185,0.8708488254361602
680,10.185185185185185,1.0173942603964032
681,10.462962962962962,1.0439452734452583
682,10.555555555555555,0.9615047384550137
683,10.555555555555555,0.8670080855058234
684,10.648148148148147,1.0418684545415866
685,10.74074074074074,1.0082026558692683
686,10.833333333333332,0.943119350877447
687,10.925925925925926,0.8772235424950869
688,10.833333333333332,1.0203854716386396
689,11.018518518518517,0.9748547114534032
690,11.018518518518517,0.9064634975108319
691,11.018518518518517,0.8707684256645015
692,11.11111111111111,1.01624885423394
693,11.203703703703702,1.0445352344644212
694,11.018518518518517,0.9032220089201813
695,10.925925925925926,0.8532445678254517
696,10.648148148148147,1.0574222346556938
697,10.925925925925926,0.9814008469370779
698,11.018518518518517,0.9078217392705493
699,10.925925925925926,0.8328406754614179
700,10.925925925925926,1.0542259435943055
701,10.74074074074074,0.9902378326757117
702,10.37037037037037,0.9148180689854476
703,10.462962962962962,0.8487188843955147
704,10.462962962962962,1.013554588909566
705,10.648148148148147,1.0261902202611737
706,10.74074074074074,0.8873916664725556
707,10.74074074074074,0.8172014751708027
708,10.648148148148147,0.9866739358044568
709,10.74074074074074,1.0055594270973731
710,10.833333333333332,0.9242314680412802
711,10.833333333333332,0.8461655819800646
712,10.925925925925926,1.0061355247571415
713,10.648148148148147,0.982986093900081
714,10.648148148148147,0.9385728292524855
715,10.555555555555555,0.8129531247106406
716,10.37037037037037,0.9795368813104667
717,10.37037037037037,0.9924546102494384
718,10.462962962962962,0.9598055806855851
719,10.277777777777777,0.819669422263799
720,10.555555555555555,1.009343733808418
721,10.555555555555555,1.0039846621435864
722,10.462962962962962,0.9813629823327836
723,10.37037037037037,0.8151893105467496
724,10.37037037037037,0.9902527454642741
725,10.462962962962962,0.9750275189771809
726,10.185185185185185,0.9140550215779936
727,10.185185185185185,0.7932836394435252
728,10.185185185185185,1.0142228183981337
729,10.277777777777777,0.999643878691744
730,10.462962962962962,0.9063355232442598
731,10.462962962962962,0.7916812839798433
732,10.555555555555555,0.9840350141521599
733,10.648148148148147,1.006217743579353
734,10.648148148148147,0.9464574877736247
735,10.555555555555555,0.8150828266926462
736,10.555555555555555,0.9788471290791229
737,10.277777777777777,1.0604600222379241
738,10.0,0.9152857394676834
739,9.814814814814815,0.8244487689669517
740,9.722222222222221,1.019320987123344
741,9.814814814814815,1.0163122281152666
742,9.722222222222221,0.9002774627270309
743,9.814814814814815,0.804493428499424
744,9.907407407407407,1.0046863283699177
745,10.0,1.0235285489252424
746,10.0,0.9154203212338486
747,10.092592592592592,0.8278924390657237
748,10.092592592592592,0.9807417724965635
749,10.185185185185185,0.9940262737110894
750,10.185185185185185,0.9189742336963068
751,10.277777777777777,0.825406476991061
752,10.277777777777777,0.9917287096685188
753,10.277777777777777,0.9976863622088027
754,10.185185185185185,0.9213977724547596
755,10.277777777777777,0.792658771292603
756,10.462962962962962,0.9954132825253507
757,10.462962962962962,0.9751632245176411
758,10.555555555555555,0.9058342550494263
759,10.555555555555555,0.8159464520082285
760,10.185185185185185,1.0374209329437263
761,9.907407407407407,0.9744540762803978
762,9.814814814814815,0.9025563753754652
763,10.0,0.8360618701266597
764,9.814814814814815,1.0256046870160684
765,9.722222222222221,0.9662779368145783
766,10.0,0.8840888343656429
767,10.0,0.8220174921161202
768,10.0,1.0168020805146072
769,10.0,1.0135085229410177
770,10.0,0.9375601484638291
771,9.907407407407407,0.8267262656332065
772,9.907407407407407,1.009133504571893
773,9.722222222222221,0.9751710757477082
774,9.537037037037036,0.9227726358814525
775,9.814814814814815,0.8103670467765134
