scenario,config,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
CorridorScenario,C2,42,133.2957033329876,3000,30.00000000000189,0.30496114997676005,2.1220659078919377,1050,0.6666666666666247,20,0.0,0.0,0
CorridorScenario,C2,43,118.01312762501766,3000,30.00000000000189,0.3527374951167465,2.1220659078919377,922,0.8333333333332809,25,0.0,0.0,0
CorridorScenario,C2,44,104.5612847500015,3000,30.00000000000189,0.3229177029441563,2.1220659078919377,878,0.6999999999999559,21,0.0,0.0,0
