scenario,config,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
FunnelScenario,D1,42,20.721825749991694,3000,30.00000000000189,0.6820943805988329,26.73803043943842,7482,6.299999999999603,189,0.0,0.0,20.37
FunnelScenario,D1,43,21.0322210000013,3000,30.00000000000189,0.6700314014790505,26.73803043943842,7900,6.299999999999603,189,0.0,0.0,18.34
FunnelScenario,D1,44,20.762502750003478,3000,30.00000000000189,0.6705276204123704,26.59655937891229,8289,6.266666666666272,188,0.0,0.0,18.44
