scenario,config,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
FunnelScenario,D4,42,98.19135662500048,3000,30.00000000000189,0.6111327042808132,18.957122110501313,5909,5.466666666666322,164,0.0,0.0,20.81
FunnelScenario,D4,43,89.55283900001086,3000,30.00000000000189,0.6296864031395398,19.3815352920797,6108,5.499999999999654,165,0.0,0.0,21.02
FunnelScenario,D4,44,86.88660379199428,3000,30.00000000000189,0.595711648643112,19.805948473658088,5904,5.433333333332991,163,0.0,0.0,21.46
