scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C1,0.8,42,23.33353039999929,9419,94.19000000001128,0.23243566596573698,1.5561816657874212,0,0.5308419152775667,50,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,43,38.458985599998414,30001,-1.0,0.058437096827476574,1.6269171960504858,0,0.15332822239265226,46,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,44,41.383702600000106,30001,-1.0,0.05460428812666289,1.5915494309189535,0,0.14666177794079782,44,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,45,41.814243000000715,30001,-1.0,0.06390409835763293,1.662284961182018,0,0.15666144461857948,47,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,46,40.3806676000022,30001,-1.0,0.06689610388675919,1.662284961182018,0,0.1599946668445067,48,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,47,40.26165069999843,30001,-1.0,0.06253925597439916,1.5915494309189535,0,0.15666144461857948,47,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,48,40.96689360000164,30001,-1.0,0.06657362973811426,1.6269171960504858,0,0.1599946668445067,48,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,49,39.781715400000394,30001,-1.0,0.0652806109932038,1.6269171960504858,0,0.15666144461857948,47,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,50,38.69961019999755,30001,-1.0,0.07808254959660672,1.5915494309189535,0,0.1633278890704339,49,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,51,39.0590102999995,30001,-1.0,0.06069993707099744,1.6269171960504858,0,0.15666144461857948,47,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,52,41.77673750000031,30001,-1.0,0.06334012967062415,1.6976527263135504,0,0.15332822239265226,46,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,53,39.21058019999691,30001,-1.0,0.05993296480889036,1.5915494309189535,0,0.14999500016672504,45,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,54,35.783093400001235,30001,-1.0,0.06988212951427197,1.5915494309189535,2,0.1633278890704339,49,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,55,37.83189449999918,30001,-1.0,0.06047176162612379,1.5915494309189535,0,0.15332822239265226,46,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,56,22.137682600001426,9506,95.06000000001173,0.23330207000268485,1.6269171960504858,0,0.5259835893119486,50,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,57,20.13554479999948,8073,80.7300000000044,0.264957393150499,1.662284961182018,0,0.6193484454353683,50,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,58,40.51825860000099,30001,-1.0,0.0645979713259625,1.5561816657874212,0,0.1599946668445067,48,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,59,38.276937100003124,30001,-1.0,0.06545324222002441,1.5561816657874212,0,0.15666144461857948,47,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,60,37.353547000002436,30001,-1.0,0.07152901021874018,1.6269171960504858,0,0.1633278890704339,49,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,61,24.504829900000914,9000,90.00000000000914,0.244074164651466,1.6976527263135504,0,0.5555555555554992,50,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,62,37.04174430000057,30001,-1.0,0.07276880908524862,1.6269171960504858,0,0.1633278890704339,49,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,63,40.39733519999936,30001,-1.0,0.0619211243046424,1.662284961182018,0,0.15666144461857948,47,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,64,39.88065600000118,30001,-1.0,0.06405367784598931,1.6269171960504858,0,0.1599946668445067,48,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,65,40.69760200000019,30001,-1.0,0.06443294377520307,1.5561816657874212,0,0.15332822239265226,46,0.0,0.0,0
BottleneckScenario_rerun,C1,0.8,66,41.93120149999959,30001,-1.0,0.06501636186093566,1.6269171960504858,0,0.15666144461857948,47,0.0,0.0,0
