scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C3,2.4,42,47.849596799998835,1677,16.769999999999822,0.7465921532578306,1.4500783703928242,0,2.981514609421618,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,43,47.04599899999812,1821,18.210000000000047,0.7026373458814438,1.4500783703928242,0,2.745744096650185,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,44,46.24832239999887,1647,16.469999999999775,0.7481571087419832,1.4500783703928242,0,3.035822707953897,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,45,48.20053149999876,1725,17.249999999999897,0.7448777979165682,1.4147106052612919,0,2.8985507246376985,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,46,49.685576500000025,1646,16.459999999999773,0.7614529160470688,1.4854461355243564,0,3.037667071688985,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,47,48.98097570000027,1610,16.099999999999717,0.7572863569340604,1.4854461355243564,0,3.105590062111856,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,48,52.00776070000211,1577,15.769999999999708,0.7627653225779708,1.4500783703928242,0,3.170577045022253,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,49,47.612525199998345,1679,16.789999999999825,0.7601217019813941,1.4147106052612919,0,2.9779630732579228,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,50,51.99447069999951,1607,16.069999999999713,0.7827398497715845,1.4854461355243564,0,3.111387678904847,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,51,46.62490649999745,1521,15.20999999999972,0.7918280565387189,1.4147106052612919,0,3.2873109796187325,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,52,49.51173170000038,1582,15.819999999999707,0.768341728310897,1.4854461355243564,0,3.1605562579014492,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,53,47.40609129999939,1657,16.56999999999979,0.7687682181264797,1.4500783703928242,0,3.0175015087507924,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,54,48.185467600000266,1651,16.50999999999978,0.7557704781531402,1.4854461355243564,0,3.0284675953967692,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,55,48.4566350999994,1615,16.149999999999725,0.7657206884371739,1.4147106052612919,0,3.095975232198195,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,56,48.330596399999195,1539,15.389999999999716,0.7884560771753674,1.4854461355243564,0,3.2488628979857648,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,57,46.08347499999945,1469,14.689999999999731,0.8101858401782496,1.4500783703928242,0,3.403675970047714,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,58,46.21394270000019,1600,15.999999999999703,0.7783834791570476,1.4147106052612919,0,3.1250000000000577,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,59,42.90195229999881,1607,16.069999999999713,0.7996185873011348,1.3439750749982273,0,3.111387678904847,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,60,46.53838820000237,1517,15.169999999999721,0.7949910460169541,1.4854461355243564,0,3.2959789057350637,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,61,49.050983500001166,1710,17.099999999999874,0.7514654258675538,1.4854461355243564,0,2.9239766081871563,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,62,49.18216440000106,1583,15.829999999999707,0.7651427646998198,1.4500783703928242,0,3.1585596967783274,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,63,46.513171700000385,1726,17.2599999999999,0.7189703848594435,1.4500783703928242,0,2.8968713789107934,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,64,45.696620800001256,1549,15.489999999999714,0.7797210250050025,1.4500783703928242,0,3.2278889606198145,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,65,46.6605555999995,1571,15.70999999999971,0.7853385806551035,1.4147106052612919,0,3.1826861871420067,50,0.0,0.0,0
BottleneckScenario_rerun,C3,2.4,66,53.39157740000155,1610,16.099999999999717,0.7565225362549393,1.5208139006558887,0,3.105590062111856,50,0.0,0.0,0
