scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C1,1.2,42,8.607710299998871,3682,36.820000000001244,0.4419648519843987,1.5561816657874212,2,1.3579576317218445,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,43,9.98119570000199,4312,43.11999999999999,0.4016775489053209,1.5208139006558887,0,1.1595547309833028,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,44,8.540354099997785,3648,36.48000000000131,0.4395348363428829,1.5208139006558887,0,1.37061403508767,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,45,9.608377199998358,4015,40.15000000000058,0.4254138950320653,1.5208139006558887,0,1.245330012453282,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,46,8.578921500000433,3931,39.31000000000075,0.4361264452811898,1.5915494309189535,1,1.2719409819384138,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,47,8.7235897999999,3949,39.49000000000071,0.4258729211509672,1.5915494309189535,0,1.2661433274246416,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,48,8.527525699999387,3769,37.69000000000107,0.43785304296944344,1.5915494309189535,3,1.326611833377516,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,49,8.830239599999913,3917,39.170000000000776,0.44107333152220574,1.4854461355243564,0,1.2764871074801891,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,50,8.934775899997476,3664,36.64000000000128,0.46202254395546266,1.5915494309189535,0,1.364628820960651,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,51,8.956862500002899,3566,35.660000000001475,0.4544264698673842,1.5561816657874212,0,1.4021312394839578,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,52,9.339906200002588,3998,39.980000000000615,0.42583396773713916,1.6269171960504858,2,1.250625312656309,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,53,9.429750899998908,4051,40.51000000000051,0.42921993856234136,1.5208139006558887,0,1.2342631449024777,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,54,8.996424200002366,3558,35.58000000000149,0.4650022472110248,1.5915494309189535,2,1.405283867341144,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,55,9.262577099998452,3910,39.10000000000079,0.4350825914580632,1.5915494309189535,0,1.2787723785165983,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,56,9.056051999999909,3806,38.060000000001,0.4434625942473537,1.5915494309189535,2,1.313715186547522,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,57,8.346313599999121,3431,34.31000000000174,0.4787703721219171,1.5915494309189535,0,1.457301078402724,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,58,9.102696099998866,3712,37.120000000001184,0.4401623230323603,1.5208139006558887,0,1.3469827586206466,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,59,8.778081000000384,3793,37.93000000000102,0.45242292866429346,1.4854461355243564,8,1.3182177695754984,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,60,9.177577899998141,3732,37.320000000001144,0.45068471202197063,1.5915494309189535,0,1.339764201500495,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,61,9.256021299999702,3607,36.07000000000139,0.4477687395193644,1.6269171960504858,0,1.3861935126143075,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,62,8.98176919999969,3792,37.920000000001025,0.4379623207889689,1.5561816657874212,0,1.3185654008438463,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,63,9.503877699997247,3839,38.39000000000093,0.43400695607292983,1.5915494309189535,0,1.3024225058608696,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,64,8.268221599999379,3750,37.50000000000111,0.43737508917130763,1.5561816657874212,0,1.333333333333294,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,65,8.78227809999953,3975,39.75000000000066,0.432794733363378,1.5915494309189535,0,1.2578616352201049,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.2,66,9.93407279999883,3955,39.5500000000007,0.42082637145379936,1.5561816657874212,0,1.2642225031605339,50,0.0,0.0,0
