scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C4,1.2,42,108.08435889999964,3781,37.81000000000105,0.4299321486538656,1.5915494309189535,0,1.3224014810896223,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,43,103.48445540000102,3733,37.33000000000114,0.42101301977457806,1.4854461355243564,0,1.339405304044963,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,44,92.59017779999704,3536,35.360000000001534,0.4466868034515938,1.5208139006558887,0,1.4140271493212055,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,45,103.7207761000027,3638,36.38000000000133,0.43973762324121196,1.5561816657874212,0,1.3743815283122092,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,46,98.69822380000187,3505,35.050000000001596,0.45134255508943705,1.5915494309189535,0,1.426533523537738,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,47,106.46014350000041,3779,37.79000000000105,0.4332065389745275,1.5561816657874212,0,1.3231013495633397,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,48,104.92653620000056,3441,34.41000000000172,0.45040847524132316,1.5561816657874212,0,1.4530659691949286,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,49,93.0509920000004,3663,36.63000000000128,0.45127979127797246,1.5208139006558887,0,1.3650013650013173,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,50,106.77524280000216,3767,37.670000000001075,0.4437270529540523,1.5915494309189535,0,1.3273161667108726,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,51,100.41138370000044,3586,35.860000000001435,0.44658803321799506,1.5208139006558887,0,1.3943112102620747,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,52,109.41584890000013,3510,35.100000000001586,0.4584897050553181,1.6269171960504858,0,1.42450142450136,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,53,98.09672100000171,3728,37.28000000000115,0.4365814796522927,1.5915494309189535,0,1.341201716738156,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,54,105.17340499999773,3447,34.47000000000171,0.4617692494686088,1.5915494309189535,0,1.450536698578402,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,55,97.80649249999988,3405,34.050000000001795,0.4701706549525448,1.5208139006558887,0,1.4684287812040342,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,56,104.53229810000266,3501,35.010000000001604,0.4563733082035885,1.5915494309189535,0,1.4281633818908228,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,57,99.92829410000195,3269,32.690000000002065,0.47281946056649976,1.5915494309189535,0,1.5295197308044308,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,58,98.4524586999978,3675,36.75000000000126,0.4394650564630229,1.5208139006558887,0,1.3605442176870284,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,59,100.64842190000127,3671,36.710000000001266,0.4505777763122422,1.5208139006558887,0,1.3620266957231892,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,60,109.87499589999788,3409,34.09000000000179,0.4603265558218429,1.6269171960504858,0,1.4667057788206916,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,61,98.1414521000006,3445,34.450000000001715,0.45371351388505166,1.5915494309189535,0,1.4513788098693037,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,62,105.53797670000131,3548,35.48000000000151,0.45157220676978993,1.5915494309189535,0,1.4092446448702896,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,63,105.56045869999798,3548,35.48000000000151,0.44085816859769683,1.5915494309189535,0,1.4092446448702896,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,64,108.61901349999971,3474,34.74000000000166,0.44527782088720824,1.5561816657874212,0,1.4392630972941167,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,65,108.30031940000117,3961,39.61000000000069,0.422427519835701,1.5561816657874212,0,1.2623074981065168,50,0.0,0.0,0
BottleneckScenario_rerun,C4,1.2,66,111.85290220000024,3740,37.40000000000113,0.4254947234916795,1.5561816657874212,0,1.3368983957218847,50,0.0,0.0,0
