scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C2,1.8,42,6.617104599998129,2135,21.350000000000538,0.6448956643739433,1.4147106052612919,0,2.341920374707201,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,43,6.653037899999617,2374,23.74000000000091,0.5853402788741088,1.4500783703928242,0,2.10614995787692,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,44,5.699810800000705,2097,20.97000000000048,0.6407252925967005,1.4500783703928242,0,2.384358607534519,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,45,6.460832600001595,2186,21.860000000000618,0.6373894723513338,1.4854461355243564,0,2.2872827081426617,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,46,6.29561990000002,2159,21.590000000000575,0.6376044726711986,1.5208139006558887,0,2.315886984715084,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,47,6.525502399999823,2098,20.98000000000048,0.6379360794879986,1.4854461355243564,0,2.3832221163011846,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,48,6.245696300000418,2135,21.350000000000538,0.641698329278594,1.4854461355243564,0,2.341920374707201,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,49,5.85922120000032,2093,20.930000000000472,0.668862982505491,1.4500783703928242,0,2.3889154323936395,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,50,6.739330399999744,2136,21.36000000000054,0.6595425831871079,1.5208139006558887,0,2.3408239700373943,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,51,5.965215699998225,2265,22.65000000000074,0.6178345766641767,1.4147106052612919,0,2.2075055187637247,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,52,5.90253279999888,2048,20.480000000000402,0.660664140622109,1.5208139006558887,0,2.441406249999952,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,53,6.2616479999996955,2195,21.95000000000063,0.6310032447431255,1.4500783703928242,0,2.277904328018158,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,54,5.954185300000972,2064,20.640000000000427,0.6630934232219509,1.5208139006558887,0,2.4224806201549884,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,55,6.284932200000185,2147,21.470000000000557,0.6354996911587485,1.5561816657874212,0,2.3288309268746485,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,56,6.571193100000528,2047,20.4700000000004,0.6389497379650273,1.5208139006558887,0,2.442598925256425,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,57,5.826245700001891,1948,19.480000000000246,0.6858556585819057,1.4854461355243564,0,2.5667351129363127,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,58,6.036214200001268,2151,21.510000000000563,0.6450540118617453,1.4500783703928242,0,2.3245002324499624,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,59,6.094274499999301,2127,21.270000000000525,0.675619168766888,1.4500783703928242,0,2.3507287259049723,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,60,5.686417299999448,1940,19.400000000000233,0.6861904698001623,1.5208139006558887,0,2.577319587628835,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,61,6.6744470999983605,2149,21.49000000000056,0.6456059344010183,1.5561816657874212,0,2.3266635644485203,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,62,6.219206999998278,2103,21.030000000000488,0.6422290888950302,1.4854461355243564,0,2.37755587256295,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,63,5.686340799999016,2061,20.610000000000422,0.6395357730804506,1.5561816657874212,0,2.42600679281897,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,64,6.2136080999989645,2024,20.240000000000364,0.6489427990960009,1.4854461355243564,0,2.470355731225252,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,65,6.6100595999996585,2203,22.030000000000644,0.6380407873064468,1.4854461355243564,0,2.269632319564164,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.8,66,6.499008899998444,2284,22.84000000000077,0.6239298303590313,1.4854461355243564,0,2.1891418563922205,50,0.0,0.0,0
