scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C1,1.8,42,5.731921599999623,2255,22.550000000000725,0.6271387613041841,1.4500783703928242,0,2.217294900221658,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,43,5.4744738999979745,2318,23.180000000000824,0.5971364037155877,1.4500783703928242,0,2.1570319240723994,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,44,4.768986600000062,2052,20.520000000000408,0.6614713916772985,1.4147106052612919,0,2.4366471734892303,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,45,5.49624330000006,2206,22.06000000000065,0.6333647929172675,1.4854461355243564,4,2.2665457842247747,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,46,5.829422499999055,2172,21.720000000000596,0.6466433349453341,1.5208139006558887,0,2.302025782688703,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,47,5.551345600000786,2201,22.01000000000064,0.6199546172333713,1.4854461355243564,3,2.271694684234373,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,48,5.654623800000991,2112,21.120000000000502,0.6450244735855433,1.5208139006558887,0,2.3674242424241863,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,49,5.023125499999878,2143,21.43000000000055,0.667415067982252,1.4500783703928242,0,2.3331777881473967,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,50,5.521126999999979,2003,20.03000000000033,0.6770264169930708,1.5208139006558887,0,2.496255616575096,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,51,5.420769899999868,2256,22.560000000000727,0.6277330643273564,1.4147106052612919,0,2.216312056737517,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,52,5.413397899999836,2224,22.240000000000677,0.6448901761313004,1.5208139006558887,0,2.2482014388488523,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,53,5.20558549999987,2265,22.65000000000074,0.6340608996661737,1.4500783703928242,0,2.2075055187637247,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,54,4.752174900000682,2080,20.800000000000452,0.6659142776240927,1.5208139006558887,0,2.403846153846102,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,55,5.455253899999661,2091,20.91000000000047,0.6604120277477968,1.5208139006558887,1,2.3912003825920074,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,56,5.34596810000221,2050,20.500000000000405,0.6633427495370289,1.5208139006558887,0,2.4390243902438544,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,57,5.181926699999167,1994,19.940000000000317,0.6764613558380062,1.4854461355243564,0,2.5075225677030692,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,58,5.342097500000818,2279,22.790000000000763,0.6272684780194109,1.4500783703928242,0,2.193944712593169,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,59,5.427790199999436,2156,21.56000000000057,0.6666328691355603,1.4500783703928242,0,2.3191094619665433,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,60,5.1920835000019,1977,19.77000000000029,0.6735656332300591,1.5208139006558887,0,2.5290844714213083,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,61,5.8813014999977895,2197,21.970000000000635,0.632787585979369,1.5561816657874212,0,2.2758306781974764,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,62,5.571665200001007,2168,21.68000000000059,0.6410813560000547,1.4854461355243564,0,2.3062730627305648,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,63,5.851772699999856,2206,22.06000000000065,0.6317250173484938,1.5561816657874212,0,2.2665457842247747,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,64,5.75947449999876,2026,20.260000000000367,0.6576982345986347,1.4854461355243564,0,2.467917077986135,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,65,5.289760800002114,2238,22.3800000000007,0.6341302572211317,1.4854461355243564,0,2.2341376228774994,50,0.0,0.0,0
BottleneckScenario_rerun,C1,1.8,66,5.475730099999055,2181,21.81000000000061,0.6390767679061868,1.4854461355243564,0,2.2925263640531224,50,0.0,0.0,0
