scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C2,1.2,42,10.802679199998238,3872,38.720000000000866,0.42352768525121615,1.5208139006558887,0,1.291322314049558,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,43,10.858932700000878,4319,43.189999999999976,0.38784994576226967,1.4854461355243564,0,1.1576753878212556,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,44,9.937330300002941,3621,36.210000000001365,0.4358371884313076,1.5208139006558887,0,1.3808340237502932,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,45,10.482589700000972,4065,40.65000000000048,0.42141326987377087,1.5208139006558887,0,1.2300123001229866,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,46,10.892705599999317,3675,36.75000000000126,0.44272574242958257,1.5915494309189535,0,1.3605442176870284,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,47,11.24247209999885,4365,43.649999999999885,0.3913419046452572,1.5915494309189535,0,1.145475372279499,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,48,12.037442199998623,4053,40.530000000000506,0.4128725709129312,1.5915494309189535,0,1.2336540833950007,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,49,10.058441299999686,3977,39.77000000000066,0.4299671651859973,1.4854461355243564,0,1.2572290671360113,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,50,9.418658999999025,3455,34.550000000001695,0.4716009509650363,1.5915494309189535,0,1.4471780028942849,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,51,9.480591999999888,3454,34.5400000000017,0.455143320441907,1.5561816657874212,0,1.4475969889981917,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,52,9.728738899997552,3523,35.23000000000156,0.452893235114712,1.6269171960504858,0,1.419244961680323,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,53,11.138901700000133,4322,43.21999999999997,0.40306739073524384,1.5208139006558887,0,1.1568718186024995,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,54,9.58175879999908,3489,34.89000000000163,0.45596115740699306,1.5915494309189535,0,1.4330753797649087,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,55,10.834777699998085,3887,38.870000000000836,0.43459176297186175,1.5915494309189535,0,1.2863390789811917,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,56,10.185983199997281,3777,37.770000000001055,0.432972861893075,1.5915494309189535,0,1.3238019592268626,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,57,10.126303499997448,3925,39.25000000000076,0.4330478628327392,1.5915494309189535,0,1.2738853503184466,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,58,11.634986799999751,4022,40.22000000000057,0.4133941750306897,1.5561816657874212,0,1.2431626056688039,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,59,9.407037500001024,3578,35.78000000000145,0.46191535897770647,1.4854461355243564,0,1.3974287311346554,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,60,10.331101499999932,3632,36.32000000000134,0.4493110731684143,1.5915494309189535,0,1.3766519823788037,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,61,10.944614700001694,3742,37.420000000001124,0.437136525689,1.6269171960504858,0,1.3361838588989443,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,62,10.725882400001865,3932,39.320000000000746,0.42531385609037364,1.5561816657874212,0,1.271617497456741,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,63,11.126969700002519,3896,38.96000000000082,0.4210554784786618,1.5915494309189535,0,1.2833675564681455,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,64,10.249809300003108,3735,37.35000000000114,0.42790305529505346,1.5561816657874212,0,1.3386880856759966,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,65,10.659361699999863,3772,37.720000000001065,0.43713351684740376,1.5915494309189535,0,1.3255567338281704,50,0.0,0.0,0
BottleneckScenario_rerun,C2,1.2,66,11.210121100000833,3997,39.97000000000062,0.4120607571486082,1.5561816657874212,0,1.2509382036527203,50,0.0,0.0,0
