scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C4,2.4,42,57.141819399999804,1654,16.539999999999786,0.7547696319833245,1.4500783703928242,0,3.02297460701334,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,43,52.60669589999816,1767,17.669999999999963,0.7142225122577913,1.4500783703928242,0,2.8296547821165876,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,44,47.183774999997695,1617,16.169999999999728,0.7604094306833913,1.4500783703928242,0,3.0921459492888586,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,45,53.669514099998196,1662,16.6199999999998,0.7458360850917456,1.4147106052612919,0,3.008423586040951,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,46,56.58174330000111,1646,16.459999999999773,0.7643897267997959,1.4854461355243564,0,3.037667071688985,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,47,50.3328397999976,1594,15.939999999999705,0.7631126969056437,1.4854461355243564,0,3.1367628607277873,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,48,54.03862389999995,1561,15.609999999999712,0.7823014424089195,1.4500783703928242,0,3.2030749519539348,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,49,52.78991719999976,1605,16.04999999999971,0.7863747751168547,1.4500783703928242,0,3.1152647975078445,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,50,57.161673800001154,1607,16.069999999999713,0.7795565284614356,1.4854461355243564,0,3.111387678904847,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,51,49.29198779999933,1487,14.869999999999727,0.8222374789616864,1.3793428401297596,0,3.3624747814392006,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,52,55.54499470000155,1626,16.259999999999742,0.7691358156750782,1.5208139006558887,0,3.075030750307552,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,53,53.17176979999931,1610,16.099999999999717,0.7793047561018897,1.4500783703928242,0,3.105590062111856,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,54,53.968068300000596,1566,15.65999999999971,0.7803945354090186,1.4854461355243564,0,3.1928480204342864,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,55,50.80521389999922,1581,15.809999999999707,0.7774395518340182,1.4147106052612919,0,3.1625553447185912,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,56,55.137477299998864,1603,16.029999999999706,0.7641493740383171,1.5208139006558887,0,3.1191515907673684,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,57,49.43953359999796,1438,14.379999999999738,0.8182643275569024,1.4500783703928242,0,3.4770514603616767,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,58,51.69622860000163,1609,16.089999999999716,0.7618647003024228,1.4147106052612919,0,3.1075201988813475,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,59,47.89325860000099,1555,15.549999999999713,0.8036231339381135,1.3439750749982273,0,3.2154340836013455,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,60,51.950121099998796,1523,15.22999999999972,0.8004502437438602,1.4854461355243564,0,3.282994090610697,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,61,54.931206199999,1656,16.55999999999979,0.7464267760349156,1.4854461355243564,0,3.019323671497623,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,62,53.28477209999983,1618,16.17999999999973,0.7632166985995438,1.4500783703928242,0,3.0902348578492482,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,63,54.528863399998954,1650,16.49999999999978,0.746203746509898,1.4500783703928242,0,3.0303030303030707,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,64,50.18351029999758,1599,15.989999999999704,0.7819881609505878,1.4500783703928242,0,3.1269543464665994,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,65,53.85448460000043,1594,15.939999999999705,0.7700441311887901,1.4147106052612919,0,3.1367628607277873,50,0.0,0.0,0
BottleneckScenario_rerun,C4,2.4,66,54.954661199997645,1687,16.869999999999838,0.7509221416817812,1.5208139006558887,0,2.9638411381150256,50,0.0,0.0,0
