scenario,config,width,seed,wall_time_s,n_steps,evacuation_time,mean_speed,max_density,collision_count,flow_rate,agents_exited,mean_risk,max_risk,time_above_critical
BottleneckScenario_rerun,C1,3.6,42,3.6934054999983346,1339,13.389999999999759,0.8466352724610554,1.3793428401297596,0,3.734129947722248,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,43,3.866405799999484,1461,14.609999999999733,0.8123947498657167,1.308607309866695,0,3.422313483915189,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,44,3.088684499998635,1272,12.719999999999773,0.8653136146801711,1.308607309866695,0,3.930817610062963,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,45,3.434398000001238,1353,13.529999999999756,0.8289093466455528,1.3439750749982273,0,3.6954915003696156,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,46,4.056200399998488,1370,13.699999999999752,0.8348137357201257,1.3793428401297596,0,3.6496350364964165,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,47,4.2042703999977675,1305,13.049999999999766,0.8295646039773681,1.3793428401297596,0,3.8314176245211415,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,48,3.782717499998398,1287,12.86999999999977,0.8696596878895959,1.3439750749982273,0,3.8850038850039543,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,49,3.918552899998758,1307,13.069999999999766,0.863390506917704,1.3439750749982273,0,3.8255547054323564,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,50,4.162242499998683,1320,13.199999999999763,0.8622000668601807,1.4147106052612919,0,3.787878787878856,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,51,3.359541400001035,1272,12.719999999999773,0.9126031091349276,1.3439750749982273,0,3.930817610062963,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,52,3.949491899998975,1312,13.119999999999765,0.8605251611431929,1.4147106052612919,0,3.810975609756166,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,53,3.5665738999996393,1333,13.32999999999976,0.845375233667644,1.4147106052612919,0,3.750937734433676,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,54,3.8323490000002494,1227,12.269999999999783,0.8823675044647333,1.3793428401297596,0,4.074979625101947,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,55,4.064575500000501,1331,13.30999999999976,0.8437879244178609,1.3793428401297596,0,3.7565740045079563,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,56,3.858701500001189,1246,12.459999999999779,0.8819528868919272,1.4500783703928242,0,4.012841091492848,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,57,2.9893876999994973,1143,11.4299999999998,0.9296175264551139,1.3793428401297596,0,4.374453193350908,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,58,3.514370200002304,1333,13.32999999999976,0.8849713568678949,1.3439750749982273,0,3.750937734433676,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,59,3.4148863999980676,1274,12.739999999999773,0.9145407282759082,1.2732395447351628,0,3.924646781789709,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,60,3.539473100001487,1219,12.189999999999785,0.8850458116223666,1.4854461355243564,0,4.101722723543961,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,61,4.059202599997661,1341,13.409999999999759,0.8451250474772182,1.3793428401297596,0,3.7285607755407084,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,62,3.3057407999986026,1242,12.41999999999978,0.8633255295327941,1.4147106052612919,0,4.025764895330184,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,63,3.963679800002865,1330,13.299999999999761,0.827132365655827,1.4147106052612919,0,3.759398496240669,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,64,3.6831177000021853,1245,12.449999999999779,0.8660788242937193,1.4147106052612919,0,4.016064257028184,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,65,3.8947623999993084,1393,13.929999999999747,0.8223439734714806,1.4147106052612919,0,3.589375448671996,50,0.0,0.0,0
BottleneckScenario_rerun,C1,3.6,66,3.761668199997075,1352,13.519999999999756,0.8581148770644893,1.3793428401297596,0,3.6982248520710725,50,0.0,0.0,0
